NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,longitude,latitude
510126000519,VA-029-0291970,5101260,VA-029,PK,06,Laurel Ridge Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,10110 Commonwealth Blvd,Fairfax,VA,22032,,(703)426-3700,21,Suburb: Large,No,Yes,No,†,864.00000,47.53000,18.2000000,29.00000,25.00000,-77.29564429999999,38.8141839
510207000880,VA-049-0490290,5102070,VA-049,PK,07,Lawson-Marriott Elementary,KING AND QUEEN CO PBLC SCHS,King and Queen County,1599 Newtown Rd,St Stephens Church,VA,23148,,(804)769-3116,42,Rural: Distant,No,No,Yes,No,321.00000,18.38000,17.5000000,121.00000,21.00000,-77.0620318,37.8238517
510342001524,VA-083-0830410,5103420,VA-083,02,04,Lebanon Elementary,RUSSELL CO PBLC SCHS,Russell County,PO Box 668,Lebanon,VA,24266,,(276)889-6531,32,Town: Distant,No,No,Yes,Yes,364.00000,21.00000,17.3000000,172.00000,33.00000,-82.0801309,36.900942
510342002042,VA-083-0830140,5103420,VA-083,08,12,Lebanon High,RUSSELL CO PBLC SCHS,Russell County,PO Box 217,Lebanon,VA,24266,,(276)889-6539,41,Rural: Fringe,No,No,No,†,642.00000,38.93000,16.5000000,252.00000,51.00000,-82.05758449999999,36.90098589999999
510342002461,VA-083-0830902,5103420,VA-083,05,07,Lebanon Middle,RUSSELL CO PBLC SCHS,Russell County,53 George Ben Whited Dr.,Lebanon,VA,24266,,(276)889-6548,41,Rural: Fringe,No,No,Yes,No,343.00000,20.86000,16.4000000,144.00000,29.00000,-82.08302119999999,36.899711
510342001523,VA-083-0830390,5103420,VA-083,PK,01,Lebanon Primary,RUSSELL CO PBLC SCHS,Russell County,PO Box 187,Lebanon,VA,24266,,(276)889-4507,41,Rural: Fringe,No,No,Yes,Yes,300.00000,†,†,140.00000,24.00000,-82.0801309,36.900942
510219000898,VA-052-0520370,5102190,VA-052,†,†,Lee County Career & Tech. Center,LEE CO PBLC SCHS,Lee County,PO Box 100,Ben Hur,VA,24218,,(276)346-1960,42,Rural: Distant,No,No,†,†,†,–,†,†,†,-83.0833078,36.7322485
510183000772,VA-042-0420370,5101830,VA-042,09,12,Lee Davis High,HANOVER CO PBLC SCHS,Hanover County,7052 Mechanicsville Pike,Mechanicsville,VA,23111,,(804)723-2200,21,Suburb: Large,No,No,No,†,1513.00000,103.46000,14.6000000,–,–,-77.3403709,37.6127931
510264002470,VA-117-1171409,5102640,VA-117,PK,PK,Lee Hall Early Childhood Center,NEWPORT NEWS CITY PBLC SCHS,Newport News city,17346 Warwick Blvd,Newport News,VA,23603,,(757)888-3329,12,City: Midsize,No,No,No,†,177.00000,11.00000,16.1000000,75.00000,25.00000,-76.570189,37.18858
510264001061,VA-117-1171180,5102640,VA-117,PK,05,Lee Hall Elementary,NEWPORT NEWS CITY PBLC SCHS,Newport News city,17346 Warwick Blvd,Newport News,VA,23603,,(757)888-3320,12,City: Midsize,No,No,Yes,Yes,604.00000,39.50000,15.3000000,345.00000,62.00000,-76.570189,37.18858
510219002152,VA-052-0520300,5102190,VA-052,09,12,Lee High,LEE CO PBLC SCHS,Lee County,200 Generals Lane,Jonesville,VA,24263,,(276)346-0173,42,Rural: Distant,No,No,No,†,674.00000,65.25000,10.3000000,481.00000,0.00000,-83.08880570000001,36.7310425
510126000521,VA-029-0291020,5101260,VA-029,09,12,Lee High,FAIRFAX CO PBLC SCHS,Fairfax County,6540 Franconia Rd,Springfield,VA,22150,,(703)924-8300,21,Suburb: Large,No,No,No,†,1816.00000,140.00000,13.0000000,727.00000,198.00000,-77.169821,38.779857
510364001589,VA-088-0880030,5103640,VA-088,PK,05,Lee Hill Elementary,SPOTSYLVANIA CO PBLC SCHS,Spotsylvania County,3600 Lee Hill School Dr,Fredericksburg,VA,22408,,(540)898-1433,22,Suburb: Midsize,No,No,No,†,652.00000,34.00000,19.2000000,233.00000,34.00000,-77.4599788,38.2270965
510144000641,VA-033-0330660,5101440,VA-033,PK,05,Lee M. Waid Elementary,FRANKLIN CO PBLC SCHS,Franklin County,540 E Court St,Rocky Mount,VA,24151,,(540)483-5736,32,Town: Distant,No,No,Yes,Yes,388.00000,28.09000,13.8000000,205.00000,31.00000,-79.878866,36.9950478
510243001388,VA-057-0570291,5102430,VA-057,PK,04,Lee-Jackson Elementary,MATHEWS CO PBLC SCHS,Mathews County,P O Box 219,Mathews,VA,23109,,(804)725-2580,42,Rural: Distant,No,No,Yes,Yes,382.00000,31.02000,12.3000000,155.00000,24.00000,-76.3289941,37.4449914
510126002063,VA-029-0291850,5101260,VA-029,PK,06,Lees Corner Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,13500 Hollinger Ave,Fairfax,VA,22033,,(703)227-3500,21,Suburb: Large,No,No,No,†,770.00000,42.65000,18.1000000,71.00000,27.00000,-77.4111507,38.8904106
510225001852,VA-053-0530080,5102250,VA-053,PK,05,Leesburg Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,323 Plaza St NE,Leesburg,VA,20176,,(571)252-2860,21,Suburb: Large,No,No,No,†,555.00000,30.37000,18.3000000,161.00000,44.00000,-77.548992,39.12050199999999
510060000230,VA-016-0160690,5100600,VA-016,PK,05,Leesville Road Elementary,CAMPBELL CO PBLC SCHS,Campbell County,25 Lewis Way,Lynchburg,VA,24502,,(434)239-0303,22,Suburb: Midsize,No,No,Yes,Yes,683.00000,37.00000,18.5000000,220.00000,52.00000,-79.21866849999999,37.3277033
510313001399,VA-075-0750830,5103130,VA-075,PK,05,Leesylvania Elementary,PRINCE WILLIAM CO PBLC SCHS,Prince William County,15800 Neabsco Rd,Woodbridge,VA,22191,,(703)670-8268,21,Suburb: Large,No,No,No,†,788.00000,50.33000,15.7000000,278.00000,60.00000,-77.283952,38.60489
510225002452,VA-053-0530430,5102250,VA-053,PK,05,Legacy Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,22995 Minerva Drive,Ashburn,VA,20148,,(703)957-4425,21,Suburb: Large,No,No,No,†,1088.00000,49.00000,22.2000000,17.00000,6.00000,-77.5258442,38.9801503
510126000522,VA-029-0290770,5101260,VA-029,PK,06,Lemon Road Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,7230 Idylwood Rd,Falls Church,VA,22043,,(703)714-6400,21,Suburb: Large,No,No,No,†,593.00000,37.41000,15.9000000,71.00000,13.00000,-77.1950682,38.903948
510387001731,VA-093-0930020,5103870,VA-093,PK,05,Leslie Fox Keyser Elementary,WARREN CO PBLC SCHS,Warren County,1015 Stonewall Dr,Front Royal,VA,22630,,(540)635-3125,31,Town: Fringe,No,No,Yes,Yes,559.00000,33.80000,16.5000000,149.00000,61.00000,-78.1751779,38.91974039999999
510009000026,VA-002-0020020,5100090,VA-002,06,08,Leslie H. Walton Middle,ALBEMARLE CO PBLC SCHS,Albemarle County,4217 Red Hill Rd,Charlottesville,VA,22903,,(434)977-5615,41,Rural: Fringe,No,No,No,†,338.00000,33.92000,10.0000000,83.00000,21.00000,-78.551065,37.921495
510066002784,VA-017-0179020,5100660,VA-017,PK,05,Lewis & Clark Elementary,CAROLINE CO PBLC SCHS,Caroline County,18101 Clark & York Blvd,Ruther Glen,VA,22546,,(804)448-0175,32,Town: Distant,No,No,No,†,900.00000,44.00000,20.5000000,310.00000,71.00000,-77.53210539999999,38.0195621
510225002774,VA-053-0530560,5102250,VA-053,PK,05,Liberty Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,25491 Riding Center Drive,South Riding,VA,20152,,(703)957-4370,21,Suburb: Large,No,No,No,†,1063.00000,50.84000,20.9000000,89.00000,32.00000,-77.5374177,38.9128809
510132000854,VA-030-0300851,5101320,VA-030,09,12,Liberty High,FAUQUIER CO PBLC SCHS,Fauquier County,6300 Independence Ave,Bealeton,VA,22712,,(540)422-7360,31,Town: Fringe,No,No,No,†,1246.00000,108.22000,11.5000000,281.00000,94.00000,-77.765224,38.5893148
510036000151,VA-010-0101180,5100360,VA-010,09,12,Liberty High,BEDFORD CO PBLC SCHS,Bedford County,100 Liberty Minutemen Dr,Bedford,VA,24523,,(540)586-2541,41,Rural: Fringe,No,No,No,†,845.00000,61.23000,13.8000000,272.00000,68.00000,-79.4972914,37.37172
510126002271,VA-029-0292233,5101260,VA-029,07,08,Liberty Middle,FAIRFAX CO PBLC SCHS,Fairfax County,6801 Union Mill Rd.,Clifton,VA,20124,,(703)988-8100,41,Rural: Fringe,No,No,No,†,1052.00000,89.94000,11.7000000,190.00000,68.00000,-77.41757199999999,38.8054202
510183000773,VA-042-0420450,5101830,VA-042,06,08,Liberty Middle,HANOVER CO PBLC SCHS,Hanover County,13496 Liberty School Road,Ashland,VA,23005,,(804)365-8060,41,Rural: Fringe,No,No,No,†,1000.00000,66.61000,15.0000000,222.00000,35.00000,-77.5322942,37.7809872
510282001173,VA-068-0680070,5102820,VA-068,03,05,Lightfoot Elementary,ORANGE CO PBLC SCHS,Orange County,11360 Zachary Taylor Hwy,Unionville,VA,22567,,(540)661-4520,42,Rural: Distant,No,No,Yes,Yes,238.00000,18.63000,12.8000000,91.00000,20.00000,-77.9532943,38.2465844
510225000922,VA-053-0530290,5102250,VA-053,PK,05,Lincoln Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,18048 Lincoln Rd,Purcellville,VA,20132,,(540)751-2430,31,Town: Fringe,No,No,No,†,109.00000,7.83000,13.9000000,3.00000,2.00000,-77.696147,39.11883900000001
510330001425,VA-124-1240340,5103300,VA-124,PK,05,Lincoln Terrace Elementary,ROANOKE CITY PBLC SCHS,Roanoke city,1802 Liberty Rd NW,Roanoke,VA,24012,,(540)853-2994,13,City: Small,No,No,Yes,Yes,306.00000,23.00000,13.3000000,298.00000,0.00000,-79.94521809999999,37.2883874
510267001112,VA-118-1180520,5102670,VA-118,PK,05,Lindenwood Elementary,NORFOLK CITY PBLC SCHS,Norfolk city,2700 Ludlow St,Norfolk,VA,23504,,(757)628-2577,12,City: Midsize,No,No,Yes,Yes,373.00000,28.72000,13.0000000,370.00000,0.00000,-76.2700363,36.8690716
510384001699,VA-128-1280330,5103840,VA-128,PK,05,Linkhorn Park Elementary,VA BEACH CITY PBLC SCHS,Virginia Beach city,977 First Colonial Rd,Virginia Beach,VA,23454,,(757)648-2920,11,City: Large,No,No,No,†,639.00000,29.63000,21.6000000,135.00000,47.00000,-76.0277673,36.8594391
510234000961,VA-115-1150360,5102340,VA-115,PK,05,Linkhorne Elementary,LYNCHBURG CITY PBLC SCHS,Lynchburg city,2501 Linkhorne Dr,Lynchburg,VA,24503,3398,(434)515-5240,13,City: Small,No,No,Yes,Yes,478.00000,30.00000,15.9000000,438.00000,0.00000,-79.195323,37.4185729
510234000962,VA-115-1150350,5102340,VA-115,06,08,Linkhorne Middle,LYNCHBURG CITY PBLC SCHS,Lynchburg city,2525 Linkhorne Dr,Lynchburg,VA,24503,3399,(434)515-5330,13,City: Small,No,No,No,†,567.00000,49.84000,11.4000000,270.00000,28.00000,-79.1930508,37.4168178
510339001501,VA-082-0820360,5103390,VA-082,PK,05,Linville-Edom Elementary,ROCKINGHAM CO PBLC SCHS,Rockingham County,3653 Linville-Edom Rd,Linville,VA,22834,,(540)833-6916,41,Rural: Fringe,No,No,No,†,207.00000,16.00000,12.9000000,52.00000,14.00000,-78.84888409999999,38.521949
510324001927,VA-123-1233106,5103240,VA-123,PK,05,Linwood Holton Elementary,RICHMOND CITY PBLC SCHS,Richmond city,1600 W. Laburnum Ave,Richmond,VA,23227,,(804)228-5310,12,City: Midsize,No,No,No,†,593.00000,29.00000,20.4000000,590.00000,0.00000,-77.46138859999999,37.5852698
510267001113,VA-118-1180682,5102670,VA-118,PK,05,Little Creek Elementary,NORFOLK CITY PBLC SCHS,Norfolk city,7900 Tarpon Place,Norfolk,VA,23518,,(757)531-3080,12,City: Midsize,No,No,Yes,Yes,748.00000,54.41000,13.7000000,445.00000,0.00000,-76.2090245,36.91734270000001
510225002539,VA-053-0530860,5102250,VA-053,PK,05,Little River Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,43464 Hyland Hills St,South Riding,VA,20152,,(703)957-4360,21,Suburb: Large,No,No,No,†,744.00000,41.83000,17.8000000,17.00000,5.00000,-77.499377,38.899163
510126000525,VA-029-0291400,5101260,VA-029,PK,06,Little Run Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,4511 Olley Ln,Fairfax,VA,22032,,(703)503-3500,21,Suburb: Large,No,No,No,†,347.00000,28.61000,12.1000000,72.00000,14.00000,-77.2670381,38.8260973
510364001590,VA-088-0880350,5103640,VA-088,PK,05,Livingston Elementary,SPOTSYLVANIA CO PBLC SCHS,Spotsylvania County,6057 Courthouse Rd,Spotsylvania,VA,22551,,(540)895-5101,42,Rural: Distant,No,No,Yes,Yes,420.00000,26.00000,16.2000000,209.00000,28.00000,-77.7372929,38.12353299999999
510084000337,VA-021-0210010,5100840,VA-021,09,12,Lloyd C. Bird High,CHESTERFIELD CO PBLC SCHS,Chesterfield County,10301 Courthouse Rd.,Chesterfield,VA,23832,6616,(804)768-6110,21,Suburb: Large,No,No,No,†,1853.00000,121.30000,15.3000000,565.00000,113.00000,-77.4943861,37.388554
510313001305,VA-075-0750460,5103130,VA-075,PK,05,Loch Lomond Elementary,PRINCE WILLIAM CO PBLC SCHS,Prince William County,7900 Augusta Rd,Manassas,VA,20111,,(703)368-4128,21,Suburb: Large,No,No,Yes,Yes,575.00000,45.00000,12.8000000,384.00000,79.00000,-77.478985,38.785285
510282002196,VA-068-0680050,5102820,VA-068,03,05,Locust Grove Elementary,ORANGE CO PBLC SCHS,Orange County,31208 Constitution Highway,Locust Grove,VA,22508,,(540)661-4440,42,Rural: Distant,No,No,No,†,419.00000,27.42000,15.3000000,170.00000,31.00000,-77.8314829,38.2984833
510282002340,VA-068-0680471,5102820,VA-068,06,08,Locust Grove Middle,ORANGE CO PBLC SCHS,Orange County,6368 Flat Run Road,Locust Grove,VA,22508,,(540)661-4480,41,Rural: Fringe,No,No,No,†,615.00000,39.67000,15.5000000,135.00000,53.00000,-77.77983449999999,38.3132859
510282002854,VA-068-0680051,5102820,VA-068,PK,02,Locust Grove Primary School,ORANGE CO PBLC SCHS,Orange County,31230 Constitution Highway,Locust Grove,VA,22508,,(540)661-4420,42,Rural: Distant,No,No,No,†,483.00000,28.68000,16.8000000,151.00000,37.00000,-77.8293885,38.2993087
510402002830,VA-131-1310191,5104020,VA-131,06,08,Lois Hornsby Middle,WILLIAMSBURG-JAMES CITY PBLC SCHS,James City County,850 Jolly Pond Road,Williamsburg,VA,23188,,(757)565-9400,41,Rural: Fringe,No,No,No,†,946.00000,56.85000,16.6000000,131.00000,26.00000,-76.8053838,37.334302
510126000526,VA-029-0291830,5101260,VA-029,PK,06,London Towne Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,6100 Stone Rd,Centreville,VA,20120,1699,(703)227-5400,21,Suburb: Large,No,Yes,Yes,Yes,883.00000,64.63000,13.7000000,313.00000,85.00000,-77.45653399999999,38.839629
510027000100,VA-007-0070460,5100270,VA-007,PK,05,Long Branch Elementary,ARLINGTON CO PBLC SCHS,Arlington County,33 N Fillmore St,Arlington,VA,22201,,(703)228-4220,12,City: Midsize,No,No,No,†,597.00000,44.92000,13.3000000,149.00000,46.00000,-77.08909249999999,38.8750655
510189000816,VA-043-0430050,5101890,VA-043,PK,05,Longdale Elementary,HENRICO CO PBLC SCHS,Henrico County,9500 Norfolk St,Glen Allen,VA,23060,,(804)261-5095,21,Suburb: Large,No,No,Yes,Yes,508.00000,32.00000,15.9000000,293.00000,34.00000,-77.4640738,37.6545385
510126000527,VA-029-0291150,5101260,VA-029,07,08,Longfellow Middle,FAIRFAX CO PBLC SCHS,Fairfax County,2000 Westmoreland St,Falls Church,VA,22043,,(703)533-2600,21,Suburb: Large,No,Yes,No,†,1347.00000,81.82000,16.5000000,52.00000,22.00000,-77.1745481,38.9095401
510042000172,VA-012-0120440,5100420,VA-012,09,12,Lord Botetourt High,BOTETOURT CO PBLC SCHS,Botetourt County,1435 Roanoke Rd,Daleville,VA,24083,,(540)992-1261,22,Suburb: Midsize,No,No,No,†,1030.00000,70.07000,14.7000000,111.00000,35.00000,-79.9148975,37.4054232
510126002335,VA-029-0292236,5101260,VA-029,PK,06,Lorton Station Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,9298 Lewis Chapel Rd.,Lorton,VA,22079,,(571)642-6000,21,Suburb: Large,No,No,Yes,Yes,976.00000,66.38000,14.7000000,306.00000,100.00000,-77.21851029999999,38.7065954
510225002949,VA-053-0530032,5102250,VA-053,†,†,Loudoun Academy of Science,LOUDOUN CO PBLC SCHS,Loudoun County,21326 August Drive,Sterling,VA,20164,,(571)434-4470,21,Suburb: Large,No,No,†,†,†,–,†,†,†,-77.3735847,39.02621329999999
510004202388,VA-901-9010013,5100042,VA-901,†,†,Loudoun Co. Juvenile Detention Home,DOE SOP EDUC PROGRAMS,Loudoun County,42020 Loudoun Center Place,Leesburg,VA,20175,,(703)771-5325,41,Rural: Fringe,No,No,†,†,†,–,†,†,†,-77.5496403,39.0763594
510225000923,VA-053-0530660,5102250,VA-053,09,12,Loudoun County High,LOUDOUN CO PBLC SCHS,Loudoun County,415 Dry Mill Rd SW,Leesburg,VA,20175,,(571)252-2000,21,Suburb: Large,No,No,No,†,1498.00000,115.02000,13.0000000,209.00000,42.00000,-77.5806844,39.1104343
510225000924,VA-053-0530680,5102250,VA-053,09,12,Loudoun Valley High,LOUDOUN CO PBLC SCHS,Loudoun County,340 N Maple Ave,Purcellville,VA,20132,,(540)751-2400,31,Town: Fringe,No,No,No,†,1396.00000,113.51000,12.3000000,115.00000,33.00000,-77.70242139999999,39.14025609999999
510228000939,VA-054-0540602,5102280,VA-054,09,12,Louisa County High,LOUISA CO PBLC SCHS,Louisa County,757 Davis Hwy,Mineral,VA,23117,,(540)894-5436,42,Rural: Distant,No,No,No,†,1456.00000,109.93000,13.2000000,431.00000,126.00000,-77.9186479,38.0188672
510228001930,VA-054-0540601,5102280,VA-054,06,08,Louisa County Middle,LOUISA CO PBLC SCHS,Louisa County,1009 Davis Hwy,Mineral,VA,23117,,(540)894-5115,42,Rural: Distant,No,No,No,†,1092.00000,87.94000,12.4000000,376.00000,99.00000,-77.924984,38.02059879999999
510313002543,VA-075-0750880,5103130,VA-075,06,08,Louise A. Benton Middle,PRINCE WILLIAM CO PBLC SCHS,Prince William County,7411 Hoadly Rd,Manassas,VA,20112,,(703)791-0727,41,Rural: Fringe,No,No,No,†,1383.00000,79.85000,17.3000000,152.00000,55.00000,-77.4305746,38.6569361
510225000925,VA-053-0530780,5102250,VA-053,PK,05,Lovettsville Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,49 S Loudoun St,Lovettsville,VA,20180,8513,(540)751-2470,31,Town: Fringe,No,No,No,†,527.00000,28.50000,18.5000000,50.00000,8.00000,-77.6403421,39.2655653
510225001633,VA-053-0530500,5102250,VA-053,PK,05,Lowes Island Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,20755 Whitewater Dr,Sterling,VA,20165,,(571)434-4450,21,Suburb: Large,No,No,No,†,652.00000,33.33000,19.6000000,22.00000,11.00000,-77.3496303,39.0418647
510324001894,VA-123-1233105,5103240,VA-123,06,08,Lucille M. Brown Middle,RICHMOND CITY PBLC SCHS,Richmond city,6300 Jahnke Rd,Richmond,VA,23225,,(804)319-3013,12,City: Midsize,No,No,Yes,Yes,685.00000,46.68000,14.7000000,682.00000,0.00000,-77.5141472,37.5217829
510225000926,VA-053-0530130,5102250,VA-053,PK,05,Lucketts Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,14550 James Monroe Hwy,Leesburg,VA,20176,,(571)252-2070,41,Rural: Fringe,No,No,No,†,316.00000,15.83000,20.0000000,64.00000,3.00000,-77.533439,39.213641
510231000947,VA-055-0550171,5102310,VA-055,06,08,Lunenburg Middle,LUNENBURG CO PBLC SCHS,Lunenburg County,583 Tomlinson Road,Victoria,VA,23974,9515,(434)696-2161,43,Rural: Remote,No,No,No,†,361.00000,18.58000,19.4000000,205.00000,34.00000,-78.1733543,36.9823081
510285001179,VA-069-0690350,5102850,VA-069,PK,05,Luray Elementary,PAGE CO PBLC SCHS,Page County,555 First St,Luray,VA,22835,,(540)743-4078,32,Town: Distant,No,No,Yes,Yes,431.00000,28.88000,14.9000000,218.00000,48.00000,-78.4553457,38.6582154
510285001180,VA-069-0690110,5102850,VA-069,09,12,Luray High,PAGE CO PBLC SCHS,Page County,243 Bulldog Drive,Luray,VA,22835,,(540)743-3800,41,Rural: Fringe,No,No,No,†,526.00000,35.97000,14.6000000,163.00000,72.00000,-78.4853172,38.6549322
510285002799,VA-069-0690400,5102850,VA-069,06,08,Luray Middle,PAGE CO PBLC SCHS,Page County,14 Luray Avenue,Luray,VA,22835,,(540)843-2660,32,Town: Distant,No,No,No,†,357.00000,27.91000,12.8000000,136.00000,38.00000,-78.4561173,38.6606215
510375001201,VA-090-0900030,5103750,VA-090,05,08,Luther P. Jackson Middle,SURRY CO PBLC SCHS,Surry County,4255 New Design Rd,Dendron,VA,23839,2212,(757)267-2810,42,Rural: Distant,No,No,Yes,No,230.00000,29.19000,7.9000000,123.00000,26.00000,-76.9042286,37.0842219
510180000748,VA-112-1120490,5101800,VA-112,PK,05,Luther W. Machen Elementary,HAMPTON CITY PBLC SCHS,Hampton city,20 Sacramento Dr,Hampton,VA,23666,,(757)727-2900,12,City: Midsize,No,No,Yes,Yes,424.00000,28.00000,15.1000000,369.00000,0.00000,-76.38406189999999,37.0672416
510384001700,VA-128-1280460,5103840,VA-128,PK,05,Luxford Elementary,VA BEACH CITY PBLC SCHS,Virginia Beach city,4808 Haygood Rd,Virginia Beach,VA,23455,,(757)648-2960,11,City: Large,No,No,No,†,526.00000,32.30000,16.3000000,213.00000,60.00000,-76.14336899999999,36.8723716
510222000907,VA-137-1371440,5102220,VA-137,06,08,Lylburn Downing Middle,LEXINGTON CITY PBLC SCHS,Lexington city,302 Diamond St,Lexington,VA,24450,,(540)463-3532,32,Town: Distant,No,No,No,†,202.00000,15.37000,13.1000000,45.00000,3.00000,-79.4339068,37.7860069
510012000047,VA-101-1010080,5100120,VA-101,PK,05,Lyles-Crouch Elementary,ALEXANDRIA CITY PBLC SCHS,Alexandria city,530 S St Asaph St,Alexandria,VA,22314,,(703)706-4430,12,City: Midsize,No,Yes,No,†,438.00000,29.00000,15.1000000,84.00000,13.00000,-77.0466418,38.7994373
510126000531,VA-029-0290890,5101260,VA-029,PK,06,Lynbrook Elementary,FAIRFAX CO PBLC SCHS,Fairfax County,5801 Backlick Rd,Springfield,VA,22150,,(703)866-2940,21,Suburb: Large,No,No,Yes,Yes,674.00000,41.49000,16.2000000,465.00000,51.00000,-77.1852706,38.7922465
510007202347,VA-401-4010401,5100072,VA-401,†,†,Lynchburg City Secondary Alternative,LYNCHBURG CITY SECONDARY ALTERNATIVE,Lynchburg city,915 Court Street,Lynchburg,VA,24505,,(434)522-3700,13,City: Small,No,No,†,†,†,–,†,†,†,-79.1438731,37.4129571
510004202389,VA-901-9010014,5100042,VA-901,†,†,Lynchburg Juvenile Detention Home,DOE SOP EDUC PROGRAMS,Lynchburg city,1400 Florida Ave.,Lynchburg,VA,24501,,(434)847-1882,13,City: Small,No,No,†,†,†,–,†,†,†,-79.137023,37.3938879
510234002976,VA-115-1150380,5102340,VA-115,†,†,Lynchburg Regional Governor's STEM Academy,LYNCHBURG CITY PBLC SCHS,Lynchburg city,Central VA Community College,Lynchburg,VA,24502,,(434)832-7731,13,City: Small,No,No,†,†,†,–,†,†,†,-79.18518519999999,37.3594835
510384001701,VA-128-1280520,5103840,VA-128,PK,05,Lynnhaven Elementary,VA BEACH CITY PBLC SCHS,Virginia Beach city,210 Dillon Dr,Virginia Beach,VA,23452,6702,(757)648-3000,11,City: Large,No,No,Yes,Yes,462.00000,28.15000,16.4000000,244.00000,40.00000,-76.08420699999999,36.835163
510384001702,VA-128-1280730,5103840,VA-128,06,08,Lynnhaven Middle,VA BEACH CITY PBLC SCHS,Virginia Beach city,1250 Bayne Dr,Virginia Beach,VA,23454,,(757)648-4850,11,City: Large,No,No,No,†,913.00000,54.97000,16.6000000,245.00000,53.00000,-76.0364711,36.8674028
510371001895,VA-127-1270330,5103710,VA-127,PK,05,Mack Benn Jr. Elementary,SUFFOLK CITY PBLC SCHS,Suffolk city,1253 Nansemond Pkwy,Suffolk,VA,23434,,(757)934-6224,21,Suburb: Large,No,No,Yes,Yes,667.00000,44.50000,15.0000000,580.00000,0.00000,-76.5400062,36.7543027
510159000671,VA-035-0350390,5101590,VA-035,PK,07,Macy Mcclaugherty Elementary/Middle,GILES CO PBLC SCHS,Giles County,1001 Henson Ave,Pearisburg,VA,24134,,(540)921-1363,32,Town: Distant,No,No,Yes,No,510.00000,37.52000,13.6000000,241.00000,63.00000,-80.7280449,37.3248302
510267002128,VA-118-1180110,5102670,VA-118,†,†,Madison Alternative Center,NORFOLK CITY PBLC SCHS,Norfolk city,3700 Bowdens Ferry Rd,Norfolk,VA,23508,2422,(757)628-3417,12,City: Midsize,No,No,†,†,†,–,†,†,†,-76.30325409999999,36.878933
510237000972,VA-056-0560221,5102370,VA-056,09,12,Madison County High,MADISON CO PBLC SCHS,Madison County,68 Mountaineer Lane,Madison,VA,22727,,(540)948-3785,42,Rural: Distant,No,No,No,†,547.00000,45.66000,12.0000000,144.00000,46.00000,-78.2680752,38.3635741
510066000241,VA-017-0170630,5100660,VA-017,PK,05,Madison Elementary,CAROLINE CO PBLC SCHS,Caroline County,9075 Chance Place,Ruther Glen,VA,22546,,(804)448-2171,41,Rural: Fringe,No,No,Yes,No,497.00000,24.00000,20.7000000,246.00000,33.00000,-77.490253,38.026589
510021000010,VA-005-0050500,5100210,VA-005,PK,05,Madison Heights Elementary,AMHERST CO PBLC SCHS,Amherst County,287 Learning Lane,Madison Heights,VA,24572,,(434)846-2151,22,Suburb: Midsize,No,No,Yes,No,481.00000,32.00000,15.0000000,322.00000,60.00000,-79.1333468,37.4319519
510126000532,VA-029-0291060,5101260,VA-029,09,12,Madison High,FAIRFAX CO PBLC SCHS,Fairfax County,2500 James Madison Dr,Vienna,VA,22181,,(703)319-2300,21,Suburb: Large,No,No,No,†,2203.00000,141.71000,15.5000000,181.00000,21.00000,-77.2791263,38.8959492
510237000973,VA-056-0560230,5102370,VA-056,PK,02,Madison Primary,MADISON CO PBLC SCHS,Madison County,158 Primary School Drive,Madison,VA,22727,,(540)948-3781,42,Rural: Distant,No,No,Yes,Yes,394.00000,26.50000,14.9000000,133.00000,29.00000,-78.2631877,38.3592542
510225003026,VA-053-0531030,5102250,VA-053,PK,05,Madison's Trust Elementary,LOUDOUN CO PBLC SCHS,Loudoun County,42380 Creighton Rd,Ashburn,VA,20148,,(571)252-1018,41,Rural: Fringe,No,No,No,†,773.00000,41.53000,18.6000000,17.00000,7.00000,-77.54407379999999,38.97788
510006102561,VA-271-2710010,5100061,VA-271,†,†,Maggie L. Walker Governor's School,MAGGIE L. WALKER GOV SCH,Richmond city,1000 N. Lombardy St.,Richmond,VA,23220,,(804)354-6800,12,City: Midsize,No,No,†,†,†,–,†,†,†,-77.4537936,37.5578204
